Study,Trt,Cow,Period,FCM
54,C,12,3,29.87
54,A,13,1,50.18
54,B,13,2,47.21
54,C,13,3,45.06
54,B,14,1,30.73
54,C,14,2,29.07
54,A,14,3,31.61
54,C,15,1,37.56
54,A,15,2,31.53
54,B,15,3,41.81
54,C,16,1,25.4
54,B,16,2,35.38
54,A,16,3,42.44
54,A,17,1,51.43
54,C,17,2,41.08
54,B,17,3,38.69
54,B,18,1,38.37
54,A,18,2,40.5
54,C,18,3,38.33
54,A,19,1,45.02
54,B,19,2,36.72
54,C,19,3,33.97
54,B,20,1,39.72
54,C,20,2,37.55
54,A,20,3,42.75
54,C,21,1,45.39
54,A,21,2,39.55
54,B,21,3,33.4
54,C,22,1,42.76
54,B,22,2,35.4
54,A,22,3,45.77
54,A,23,1,52.63
54,C,23,2,38.94
54,B,23,3,39.74
54,B,24,1,35.19
54,A,24,2,39
54,C,24,3,28.91
54,A,25,1,39.66
54,B,25,2,48.12
54,C,25,3,36.08
54,B,26,1,32.74
54,C,26,2,44.11
54,A,26,3,41.98
54,C,27,1,37.84
54,A,27,2,44.63
54,B,27,3,41.43
54,C,28,1,43.2
54,B,28,2,26.37
54,A,28,3,42.55
54,A,29,1,27.92
54,C,29,2,32.08
54,B,29,3,33.18
54,B,30,1,35.6
54,A,30,2,37.63
54,C,30,3,32.32
54,A,31,1,37.61
54,B,31,2,39.72
54,C,31,3,33.9
54,B,32,1,41.06
54,C,32,2,32.55
54,A,32,3,36.38
54,C,33,1,40.27
54,A,33,2,36.94
54,B,33,3,44.93
54,C,34,1,34.17
54,B,34,2,18.83
54,A,34,3,17.66
54,A,35,1,35.6
54,C,35,2,36.09
54,B,35,3,36.28
54,B,36,1,46.28
54,A,36,2,38.38
54,C,36,3,34.4
55,A,1,1,60.46
55,B,1,2,53.61
55,C,1,3,47.26
55,B,2,1,46.25
55,C,2,2,43.44
55,A,2,3,41.71
55,C,3,1,40.62
55,A,3,2,57.41
55,B,3,3,42.84
55,C,4,1,34.17
55,B,4,2,49.17
55,A,4,3,43.88
55,A,5,1,43.34
55,C,5,2,29.51
55,B,5,3,37.62
55,B,6,1,45.43
55,A,6,2,52.73
55,C,6,3,35.74
55,A,7,1,43.64
55,B,7,2,43.7
55,C,7,3,34.42
55,B,8,1,42.27
55,C,8,2,42.36
55,A,8,3,45.88
55,C,9,1,36.76
55,A,9,2,40.84
55,B,9,3,45.65
55,C,10,1,39.46
55,B,10,2,56.39
55,A,10,3,58.11
55,A,11,1,51.65
55,C,11,2,36.48
55,B,11,3,42.64
55,B,12,1,47.73
55,A,12,2,41.98
55,C,12,3,32.47
55,A,13,1,48.33
55,B,13,2,56.86
55,C,13,3,41.87
55,B,14,1,46.96
55,C,14,2,44.55
55,A,14,3,44.55
55,C,15,1,41.63
55,A,15,2,48.25
55,B,15,3,53.78
55,C,16,1,32.01
55,B,16,2,38.74
55,A,16,3,35.68
55,A,17,1,47.74
55,C,17,2,28.92
55,B,17,3,33.15
55,B,18,1,40.69
55,A,18,2,35.93
55,C,18,3,27.86
56,A,1,1,39.85
56,B,1,2,33.83
56,C,1,3,26.25
56,B,2,1,53.66
56,C,2,2,53.55
56,A,2,3,47.08
56,C,3,1,44.36
56,A,3,2,38.43
56,B,3,3,43.9
56,C,4,1,37.89
56,B,4,2,39.63
56,A,4,3,49.31
56,A,5,1,46.8
56,C,5,2,34.45
56,B,5,3,39.38
56,B,6,1,39.04
56,A,6,2,45.4
56,C,6,3,41.95
56,A,7,1,42.96
56,B,7,2,36.79
56,C,7,3,15.15
56,B,8,1,39.82
56,C,8,2,30.58
56,A,8,3,43.24
56,C,9,1,30.92
56,A,9,2,44.56
56,B,9,3,37.5
56,C,10,1,38.37
56,B,10,2,35.88
56,A,10,3,43.71
56,A,11,1,41.26
56,C,11,2,29.25
56,B,11,3,39.38
56,B,12,1,44.02
56,A,12,2,48.31
56,C,12,3,30.76
56,A,13,1,58.41
56,B,13,2,54.99
56,C,13,3,48.05
56,B,14,1,37.74
56,C,14,2,44.75
56,A,14,3,41.05
56,C,15,1,40.21
56,A,15,2,40.1
56,B,15,3,33.6
56,C,16,1,57.14
56,B,16,2,57.55
56,A,16,3,57.99
56,A,17,1,48.37
56,C,17,2,42.27
56,B,17,3,37.09
56,B,18,1,41.22
56,A,18,2,44.48
56,C,18,3,40.27
56,A,19,1,55.49
56,B,19,2,61.29
56,C,19,3,57.66
56,B,20,1,30.4
56,C,20,2,29.47
56,A,20,3,36.73
56,C,21,1,59.53
56,A,21,2,57.47
56,B,21,3,57.13
56,C,22,1,38.53
56,B,22,2,44.71
56,A,22,3,42.17
56,A,23,1,52.77
56,C,23,2,35.44
56,B,23,3,47.4
56,B,24,1,38.64
56,A,24,2,45.18
56,C,24,3,28
56,A,25,1,39.66
56,B,25,2,41.93
56,C,25,3,31.15
56,B,26,1,33.46
56,C,26,2,22.96
56,A,26,3,35.02
56,C,27,1,36.78
56,A,27,2,46.38
56,B,27,3,41.31
56,C,28,1,36.31
56,B,28,2,51.48
56,A,28,3,51.17
56,A,29,1,41.31
56,C,29,2,36.74
56,B,29,3,34.62
56,B,30,1,37.14
56,A,30,2,43.1
56,C,30,3,28.65
56,A,31,1,45.92
56,B,31,2,31.19
56,C,31,3,29.44
56,B,32,1,47.62
56,C,32,2,42.38
56,A,32,3,48.91
56,C,33,1,43.94
56,A,33,2,43.39
56,B,33,3,48.58
56,C,34,1,28.34
56,B,34,2,42.68
56,A,34,3,34.29
56,A,35,1,48.67
56,C,35,2,29.4
56,B,35,3,37.13
56,B,36,1,29.34
56,A,36,2,28.75
56,C,36,3,22.79
57,A,1,1,49.52
57,B,1,2,36.06
57,C,1,3,38.38
57,B,2,1,48.93
57,C,2,2,37.72
57,A,2,3,58.11
57,C,3,1,30.42
57,A,3,2,23.31
57,B,3,3,48.41
57,C,4,1,42.17
57,B,4,2,38.31
57,A,4,3,44.2
57,A,5,1,42.25
57,C,5,2,37.53
57,B,5,3,53.26
57,B,6,1,36.58
57,A,6,2,32.14
57,C,6,3,47.51
57,A,7,1,61.65
57,B,7,2,48.19
57,C,7,3,49.59
57,B,8,1,34.25
57,C,8,2,34.49
57,A,8,3,30.57
57,C,9,1,53.2
57,A,9,2,42.8
57,B,9,3,47.08
57,C,10,1,32.19
57,B,10,2,33.11
57,A,10,3,37.86
57,A,11,1,47.69
57,C,11,2,37.79
57,B,11,3,38.88
57,B,12,1,37.31
57,A,12,2,33.69
57,C,12,3,32.54
57,A,13,1,28.01
57,B,13,2,34.43
57,C,13,3,26.64
57,B,14,1,31.73
57,C,14,2,33.24
57,A,14,3,36.77
57,C,15,1,46.74
57,A,15,2,49.41
57,B,15,3,51.54
57,C,16,1,39.74
57,B,16,2,46.7
57,A,16,3,44.57
57,A,17,1,48.88
57,C,17,2,39.26
57,B,17,3,46.75
57,B,18,1,38.62
57,A,18,2,48.04
57,C,18,3,47.73
58,A,1,1,46.66
58,B,1,2,30.82
58,C,1,3,40.36
58,B,2,1,45.22
58,C,2,2,52.65
58,A,2,3,53.85
58,C,3,1,34.58
58,A,3,2,42.79
58,B,3,3,27.5
58,C,4,1,48.09
58,B,4,2,41.48
58,A,4,3,62.81
58,A,5,1,56.83
58,C,5,2,38.2
58,B,5,3,44.02
58,B,6,1,46.57
58,A,6,2,56.44
58,C,6,3,44.43
58,A,7,1,63.63
58,B,7,2,45.56
58,C,7,3,45.59
58,B,8,1,35.14
58,C,8,2,41.16
58,A,8,3,53.02
58,C,9,1,38.14
58,A,9,2,40.28
58,B,9,3,38.79
58,C,10,1,41.89
58,B,10,2,55.22
58,A,10,3,51.43
58,A,11,1,54.05
58,C,11,2,37.11
58,B,11,3,39.48
58,B,12,1,39.08
58,A,12,2,46.33
58,C,12,3,44.54
58,A,13,1,40.33
58,B,13,2,36.12
58,C,13,3,41.14
58,B,14,1,38.06
58,C,14,2,38.38
58,A,14,3,45.32
58,C,15,1,43.54
58,A,15,2,46.11
58,B,15,3,40.98
58,C,16,1,39.94
58,B,16,2,53.05
58,A,16,3,53.59
58,A,17,1,56.84
58,C,17,2,42.59
58,B,17,3,43.41
58,B,18,1,59.55
58,A,18,2,56.64
58,C,18,3,40.07
58,A,19,1,58.92
58,B,19,2,51.56
58,C,19,3,49.86
58,B,20,1,52.76
58,C,20,2,47.68
58,A,20,3,49.87
58,C,21,1,46.27
58,A,21,2,44.82
58,B,21,3,36.16
58,C,22,1,37.46
58,B,22,2,37.73
58,A,22,3,40.67
58,A,23,1,58.71
58,C,23,2,43.64
58,B,23,3,53.04
58,B,24,1,33.19
58,A,24,2,46.07
58,C,24,3,40.53
58,A,25,1,48.22
58,B,25,2,34.19
58,C,25,3,48.52
58,B,26,1,45.27
58,C,26,2,44.14
58,A,26,3,50.36
58,C,27,1,48.77
58,A,27,2,50.66
58,B,27,3,49.36
58,C,28,1,44.92
58,B,28,2,44.06
58,A,28,3,55.55
58,A,29,1,61.44
58,C,29,2,53.99
58,B,29,3,52.52
58,B,30,1,35.46
58,A,30,2,43.09
58,C,30,3,42.75
58,A,31,1,49.03
58,B,31,2,40.13
58,C,31,3,32.54
58,B,32,1,54.03
58,C,32,2,42.34
58,A,32,3,60.3
58,C,33,1,53.33
58,A,33,2,48.9
58,B,33,3,49.77
58,C,34,1,50.06
58,B,34,2,44.46
58,A,34,3,59.92
58,A,35,1,48.34
58,C,35,2,41.05
58,B,35,3,31.1
58,B,36,1,47
58,A,36,2,65.28
58,C,36,3,50.25
58,A,37,1,63.69
58,B,37,2,51.84
58,C,37,3,58.68
58,B,38,1,36.99
58,C,38,2,41.88
58,A,38,3,42.27
58,C,39,1,29.73
58,A,39,2,45.21
58,B,39,3,42.56
58,C,40,1,44.55
58,B,40,2,40.9
58,A,40,3,51.37
58,A,41,1,46.29
58,C,41,2,31.23
58,B,41,3,41.92
58,B,42,1,41.65
58,A,42,2,45.71
58,C,42,3,39.59
58,A,43,1,50.31
58,B,43,2,44.91
58,C,43,3,46.5
58,B,44,1,37.39
58,C,44,2,41.19
58,A,44,3,41.1
58,C,45,1,24.75
58,A,45,2,41.02
58,B,45,3,38.06
58,C,46,1,36.76
58,B,46,2,37.45
58,A,46,3,44.23
58,A,47,1,62.49
58,C,47,2,55.66
58,B,47,3,58.26
58,B,48,1,57.92
58,A,48,2,62.89
58,C,48,3,39.66
58,A,49,1,42.46
58,B,49,2,44.29
58,C,49,3,40.37
58,B,50,1,40.26
58,C,50,2,45.07
58,A,50,3,57.02
58,C,51,1,42.89
58,A,51,2,45.12
58,B,51,3,40.62
58,C,52,1,43.9
58,B,52,2,48.01
58,A,52,3,52.11
58,A,53,1,60.19
58,C,53,2,41.61
58,B,53,3,54.96
58,B,54,1,53.91
58,A,54,2,54.93
58,C,54,3,42.76
59,A,1,1,40.03
59,B,1,2,40.27
59,C,1,3,36.05
59,B,2,1,53.85
59,C,2,2,46.06
59,A,2,3,41.88
59,C,3,1,43.59
59,A,3,2,40.12
59,B,3,3,43.12
59,C,4,1,53.26
59,B,4,2,53.91
59,A,4,3,58.52
59,A,5,1,45.43
59,C,5,2,36.95
59,B,5,3,34.8
59,B,6,1,43.96
59,A,6,2,31.25
59,C,6,3,36.74
59,A,7,1,34.91
59,B,7,2,40.95
59,C,7,3,38.47
59,B,8,1,43.79
59,C,8,2,39.86
59,A,8,3,41.78
59,C,9,1,29.28
59,A,9,2,31.73
59,B,9,3,38.51
59,C,10,1,47.14
59,B,10,2,54.37
59,A,10,3,35.54
59,A,11,1,25.86
59,C,11,2,44.93
59,B,11,3,40.48
59,B,12,1,34.73
59,A,12,2,47.16
59,C,12,3,38.1
59,A,13,1,35.35
59,B,13,2,42.89
59,C,13,3,42.37
59,B,14,1,39.42
59,C,14,2,38.21
59,A,14,3,33.81
59,C,15,1,55.47
59,A,15,2,59.01
59,B,15,3,58.22
59,C,16,1,37.83
59,B,16,2,42.02
59,A,16,3,33.59
59,A,17,1,49.9
59,C,17,2,58.98
59,B,17,3,46.35
59,B,18,1,50.41
59,A,18,2,46.21
59,C,18,3,40.09
60,A,1,1,29.49
60,B,1,2,33.05
60,C,1,3,29.58
60,B,2,1,30.92
60,C,2,2,33.37
60,A,2,3,39.71
60,C,3,1,26.25
60,A,3,2,34.03
60,B,3,3,40.37
60,C,4,1,23.73
60,B,4,2,33.77
60,A,4,3,35.12
60,A,5,1,42.87
60,C,5,2,33.18
60,B,5,3,43.29
60,B,6,1,29.44
60,A,6,2,39.41
60,C,6,3,35.03
60,A,7,1,33.89
60,B,7,2,38.68
60,C,7,3,36.54
60,B,8,1,47.68
60,C,8,2,44.27
60,A,8,3,45.93
60,C,9,1,21.17
60,A,9,2,41.2
60,B,9,3,45.23
60,C,10,1,35.59
60,B,10,2,34.96
60,A,10,3,39.58
60,A,11,1,34.95
60,C,11,2,31.99
60,B,11,3,56.8
60,B,12,1,48.42
60,A,12,2,48.12
60,C,12,3,41.66
60,A,13,1,36.66
60,B,13,2,29.71
60,C,13,3,29.74
60,B,14,1,37.55
60,C,14,2,28.3
60,A,14,3,42.29
60,C,15,1,32.88
60,A,15,2,43.01
60,B,15,3,47.68
60,C,16,1,27.58
60,B,16,2,27.58
60,A,16,3,51.59
60,A,17,1,47.01
60,C,17,2,38.11
60,B,17,3,56.58
60,B,18,1,41.45
60,A,18,2,34.26
60,C,18,3,22.19
60,A,19,1,34.66
60,B,19,2,35.74
60,C,19,3,48.6
60,B,20,1,26.87
60,C,20,2,32.47
60,A,20,3,41.41
60,C,21,1,34.55
60,A,21,2,40.72
60,B,21,3,35.76
60,C,22,1,26.36
60,B,22,2,27.26
60,A,22,3,36.9
60,A,23,1,32.17
60,C,23,2,25.45
60,B,23,3,39.12
60,B,24,1,36.56
60,A,24,2,47.51
60,C,24,3,43.18
